id;date;location;modell;color;getriebe;lederstoff;audiconnect;allrad;antrieb
2749600095;20140819T000000;Baden-Württemberg;A1;Grau;Schaltgetriebe;Leder;true;true;Diesel
7852160250;20141024T000000;Saarland;A6;Rot;Automatik;Stoff;false;true;E-tron
3303980500;20140905T000000;Thüringen;A4;Grau;Schaltgetriebe;Leder;false;true;Diesel
1250200605;20150325T000000;Schleswig-Holstein;A6;Grau;Schaltgetriebe;Stoff;true;false;Benzin
8887001640;20141106T000000;Sachsen-Anhalt;A6;Grau;Automatik;Leder;true;true;Benzin
2122059127;20140916T000000;Berlin;A5;Silber;Automatik;Leder;true;true;Diesel
5700001045;20140622T000000;Sachsen;A4;Rot;Automatik;Leder;true;false;Diesel
7331900290;20140731T000000;Thüringen;A4;Weiß;Schaltgetriebe;Stoff;false;false;Diesel
7844200415;20140702T000000;Rheinland-Pfalz;A4;Weiß;Automatik;Leder;true;false;E-tron
4055700345;20140714T000000;Rheinland-Pfalz;A7;Braun;Schaltgetriebe;Stoff;true;true;Diesel
2923049421;20140702T000000;Niedersachsen;A5;Rot;Schaltgetriebe;Leder;true;true;Diesel
1860600840;20140815T000000;Berlin;A7;Weiß;Schaltgetriebe;Stoff;false;false;Diesel
5095400460;20140723T000000;Sachsen;A8;Schwarz;Automatik;Stoff;false;true;E-tron
3819750170;20150310T000000;Baden-Württemberg;A8;Braun;Automatik;Stoff;false;false;Diesel
5021900779;20150404T000000;Sachsen;A6;Rot;Automatik;Stoff;true;true;Benzin
4206901155;20140924T000000;Sachsen;A6;Rot;Schaltgetriebe;Stoff;false;false;E-tron
6303400290;20150126T000000;Hamburg;A8;Weiß;Schaltgetriebe;Stoff;false;false;E-tron
7871500440;20141014T000000;Bayern;A4;Weiß;Schaltgetriebe;Leder;false;true;E-tron
6085000130;20150321T000000;Bremen;A4;Schwarz;Automatik;Stoff;true;false;Benzin
1896700080;20150105T000000;Sachsen-Anhalt;A4;Schwarz;Automatik;Stoff;false;false;Benzin
6197800101;20140805T000000;Berlin;A8;Rot;Automatik;Stoff;false;true;E-tron
7802900380;20140908T000000;Mecklenburg-Vorpommern;A4;Grau;Schaltgetriebe;Leder;false;false;Benzin
3024059126;20140703T000000;Sachsen-Anhalt;A7;Silber;Schaltgetriebe;Stoff;true;false;Diesel
7128300630;20150330T000000;Niedersachsen;A5;Silber;Automatik;Stoff;true;false;Diesel
7626200305;20141022T000000;Rheinland-Pfalz;A5;Schwarz;Schaltgetriebe;Leder;true;true;E-tron
7950300670;20150218T000000;Saarland;A8;Weiß;Schaltgetriebe;Leder;false;true;E-tron
1233100321;20150327T000000;Mecklenburg-Vorpommern;A3;Blau;Automatik;Stoff;true;true;Diesel
9238500190;20141202T000000;Bayern;A5;Blau;Automatik;Leder;false;false;Diesel
1972201856;20140507T000000;Berlin;A6;Schwarz;Schaltgetriebe;Leder;true;false;Benzin
624110920;20140725T000000;Niedersachsen;A6;Weiß;Automatik;Leder;false;false;Diesel
5003600080;20150414T000000;Hamburg;A4;Silber;Schaltgetriebe;Leder;false;true;Diesel
853600020;20140710T000000;Saarland;A5;Silber;Automatik;Leder;false;true;E-tron
7625704317;20150503T000000;Niedersachsen;A6;Blau;Schaltgetriebe;Leder;false;true;Diesel
2946000912;20140923T000000;Berlin;A4;Weiß;Automatik;Leder;false;false;E-tron
4188000670;20140515T000000;Nordrhein-Westfalen;A8;Schwarz;Automatik;Stoff;false;false;E-tron
5215200010;20140626T000000;Saarland;A1;Blau;Schaltgetriebe;Stoff;true;false;Diesel
2911700020;20140721T000000;Schleswig-Holstein;A4;Silber;Schaltgetriebe;Stoff;false;false;Diesel
185000161;20141015T000000;Brandenburg;A5;Rot;Automatik;Leder;true;false;E-tron
2140700190;20150410T000000;Schleswig-Holstein;A5;Silber;Automatik;Leder;true;false;Benzin
9406600050;20140512T000000;Sachsen;A4;Grau;Schaltgetriebe;Leder;true;false;Diesel
2473000470;20140708T000000;Schleswig-Holstein;A5;Grau;Schaltgetriebe;Leder;false;false;Diesel
5100403952;20150225T000000;Schleswig-Holstein;A3;Weiß;Automatik;Stoff;false;true;E-tron
2024059127;20150109T000000;Bremen;A1;Rot;Automatik;Leder;true;false;Benzin
1483300430;20141125T000000;Hamburg;A8;Schwarz;Automatik;Stoff;true;false;Diesel
291300170;20140509T000000;Niedersachsen;A3;Weiß;Automatik;Stoff;true;true;E-tron
9117000170;20150505T000000;Brandenburg;A6;Rot;Automatik;Leder;false;true;Benzin
461004095;20140721T000000;Sachsen;A1;Grau;Automatik;Leder;false;false;Benzin
9547201850;20140723T000000;Sachsen-Anhalt;A7;Grau;Automatik;Leder;false;true;Diesel
7942100290;20140910T000000;Baden-Württemberg;A4;Rot;Schaltgetriebe;Leder;false;true;Benzin
4336000050;20150317T000000;Thüringen;A3;Rot;Automatik;Leder;true;true;E-tron
2571910420;20140819T000000;Nordrhein-Westfalen;A4;Schwarz;Automatik;Stoff;false;false;Diesel
8802400896;20141023T000000;Thüringen;A5;Rot;Schaltgetriebe;Stoff;false;false;E-tron
3630010020;20141229T000000;Bremen;A6;Schwarz;Schaltgetriebe;Leder;true;true;Diesel
6793300010;20141215T000000;Mecklenburg-Vorpommern;A5;Silber;Automatik;Stoff;false;true;Diesel
7852020250;20140602T000000;Saarland;A3;Grau;Automatik;Leder;true;false;Benzin
2473400290;20150126T000000;Thüringen;A3;Weiß;Automatik;Leder;false;true;Diesel
3328500250;20140502T000000;Hamburg;A3;Silber;Schaltgetriebe;Stoff;false;false;Diesel
629420080;20140820T000000;Thüringen;A3;Blau;Schaltgetriebe;Leder;false;false;Benzin
2524049215;20150501T000000;Thüringen;A4;Rot;Automatik;Leder;true;false;Diesel
8663310050;20141006T000000;Schleswig-Holstein;A3;Blau;Automatik;Stoff;false;false;Benzin
4083304835;20141023T000000;Berlin;A6;Weiß;Schaltgetriebe;Leder;true;false;Diesel
8155800050;20150422T000000;Niedersachsen;A6;Schwarz;Automatik;Stoff;false;true;Diesel
4403200255;20140722T000000;Thüringen;A1;Grau;Automatik;Stoff;false;true;Diesel
5379800500;20140930T000000;Bremen;A3;Rot;Schaltgetriebe;Leder;false;true;Diesel
7010700660;20150428T000000;Bayern;A5;Weiß;Automatik;Stoff;false;false;Diesel
9406540190;20141110T000000;Nordrhein-Westfalen;A5;Braun;Automatik;Stoff;true;true;Diesel
1795920250;20150227T000000;Saarland;A8;Schwarz;Schaltgetriebe;Stoff;true;true;Benzin
5249800010;20141203T000000;Schleswig-Holstein;A4;Silber;Automatik;Leder;true;true;Diesel
8651510420;20141211T000000;Bremen;A1;Schwarz;Schaltgetriebe;Leder;true;true;Diesel
1422700080;20140610T000000;Saarland;A1;Rot;Automatik;Stoff;true;true;Diesel
5468780250;20140508T000000;Niedersachsen;A5;Silber;Schaltgetriebe;Stoff;true;true;E-tron
3723800415;20141015T000000;Hessen;A5;Weiß;Schaltgetriebe;Stoff;false;true;E-tron
1545800290;20140905T000000;Niedersachsen;A4;Rot;Automatik;Leder;true;true;Diesel
1545800290;20150408T000000;Brandenburg;A8;Weiß;Automatik;Stoff;true;true;Benzin
2804100095;20140516T000000;Nordrhein-Westfalen;A4;Rot;Automatik;Stoff;true;true;Benzin
7282300095;20140709T000000;Bremen;A6;Blau;Schaltgetriebe;Stoff;true;true;Benzin
930000289;20150316T000000;Mecklenburg-Vorpommern;A4;Silber;Schaltgetriebe;Leder;true;false;Diesel
2822059181;20150413T000000;Bremen;A1;Grau;Automatik;Leder;false;false;E-tron
1761100080;20140717T000000;Baden-Württemberg;A3;Grau;Automatik;Leder;false;false;E-tron
2953000250;20140731T000000;Baden-Württemberg;A4;Silber;Schaltgetriebe;Leder;false;false;Diesel
3416600185;20141106T000000;Saarland;A7;Grau;Schaltgetriebe;Leder;false;false;Benzin
927200380;20150420T000000;Niedersachsen;A1;Grau;Automatik;Leder;true;false;Benzin
7922750020;20140708T000000;Thüringen;A8;Rot;Schaltgetriebe;Stoff;false;true;Diesel
259600050;20150223T000000;Bayern;A8;Rot;Schaltgetriebe;Leder;true;true;Diesel
3298300420;20150331T000000;Bremen;A4;Blau;Schaltgetriebe;Stoff;false;true;Diesel
1310440470;20150113T000000;Schleswig-Holstein;A3;Grau;Schaltgetriebe;Leder;true;true;Benzin
3438502668;20140829T000000;Bayern;A5;Schwarz;Automatik;Leder;true;false;E-tron
5591700290;20140515T000000;Thüringen;A6;Silber;Schaltgetriebe;Stoff;false;true;Diesel
4172100050;20140825T000000;Schleswig-Holstein;A3;Weiß;Automatik;Leder;false;false;Benzin
9275700005;20150427T000000;Baden-Württemberg;A1;Braun;Schaltgetriebe;Stoff;false;true;E-tron
1089000190;20150412T000000;Berlin;A3;Rot;Automatik;Stoff;false;false;Diesel
9523103000;20141020T000000;Berlin;A5;Blau;Schaltgetriebe;Stoff;true;false;Benzin
2781270440;20140519T000000;Niedersachsen;A7;Silber;Automatik;Leder;false;false;Diesel
2105200050;20140619T000000;Bremen;A1;Silber;Schaltgetriebe;Leder;false;true;Benzin
7625703637;20140828T000000;Niedersachsen;A5;Schwarz;Schaltgetriebe;Stoff;false;true;E-tron
2926049408;20141009T000000;Hessen;A5;Weiß;Automatik;Leder;true;true;Diesel
3224079005;20141009T000000;Sachsen;A4;Grau;Automatik;Stoff;true;true;E-tron
5147600095;20150121T000000;Bremen;A4;Weiß;Schaltgetriebe;Stoff;false;false;Diesel
2413900050;20141201T000000;Bayern;A4;Rot;Automatik;Stoff;false;true;Diesel
3820350050;20141024T000000;Bayern;A6;Rot;Schaltgetriebe;Stoff;true;false;E-tron
8910500675;20140519T000000;Thüringen;A5;Weiß;Schaltgetriebe;Stoff;false;true;Diesel
1461200020;20150310T000000;Hessen;A7;Weiß;Schaltgetriebe;Stoff;true;true;Diesel
722079056;20141006T000000;Bayern;A3;Schwarz;Schaltgetriebe;Leder;true;false;Diesel
8663370020;20140806T000000;Baden-Württemberg;A6;Weiß;Automatik;Stoff;false;false;Benzin
2568200130;20140516T000000;Saarland;A4;Schwarz;Schaltgetriebe;Leder;false;false;Benzin
8947800080;20141105T000000;Sachsen-Anhalt;A7;Silber;Schaltgetriebe;Stoff;false;false;Diesel
1545803390;20141111T000000;Saarland;A1;Blau;Automatik;Stoff;true;true;Diesel
1088030010;20141005T000000;Rheinland-Pfalz;A8;Blau;Schaltgetriebe;Stoff;true;true;Benzin
1829700080;20141212T000000;Sachsen-Anhalt;A6;Braun;Automatik;Leder;false;false;Diesel
2125049024;20140620T000000;Berlin;A3;Weiß;Automatik;Stoff;false;false;E-tron
5706200020;20150206T000000;Berlin;A5;Blau;Automatik;Leder;true;false;Benzin
2316400285;20150513T000000;Bayern;A7;Schwarz;Schaltgetriebe;Leder;true;true;Diesel
7588700080;20150421T000000;Baden-Württemberg;A8;Silber;Automatik;Stoff;true;false;Diesel
7853310380;20141211T000000;Hessen;A7;Schwarz;Schaltgetriebe;Leder;false;true;Benzin
6821101870;20140505T000000;Brandenburg;A3;Blau;Schaltgetriebe;Leder;true;false;Diesel
9551201660;20140613T000000;Saarland;A6;Braun;Schaltgetriebe;Stoff;false;true;Benzin
3530500010;20140930T000000;Niedersachsen;A5;Blau;Automatik;Stoff;true;true;Benzin
7387500185;20140521T000000;Bayern;A1;Silber;Automatik;Stoff;true;true;Diesel
1626079132;20140605T000000;Sachsen;A7;Rot;Schaltgetriebe;Leder;true;false;Benzin
8854100130;20140911T000000;Mecklenburg-Vorpommern;A8;Blau;Schaltgetriebe;Leder;true;false;Diesel
2123049142;20140814T000000;Sachsen-Anhalt;A4;Weiß;Automatik;Leder;true;true;Diesel
3423059109;20150415T000000;Brandenburg;A5;Silber;Schaltgetriebe;Leder;true;true;Diesel
5631500992;20140515T000000;Bremen;A4;Silber;Schaltgetriebe;Leder;false;true;E-tron
6641800020;20150109T000000;Sachsen;A5;Weiß;Schaltgetriebe;Stoff;false;true;Benzin
7853301700;20150420T000000;Niedersachsen;A1;Grau;Schaltgetriebe;Stoff;false;false;E-tron
2158900290;20150416T000000;Berlin;A4;Grau;Automatik;Leder;false;true;Diesel
2273600250;20140804T000000;Thüringen;A7;Grau;Automatik;Stoff;true;true;Benzin
3298700840;20140821T000000;Saarland;A7;Weiß;Automatik;Leder;false;true;Benzin
5450500010;20150313T000000;Schleswig-Holstein;A3;Silber;Automatik;Leder;true;true;Benzin
3629870020;20141114T000000;Bayern;A3;Rot;Automatik;Stoff;true;true;E-tron
8856700130;20140612T000000;Hamburg;A7;Grau;Automatik;Stoff;true;false;Diesel
6381502155;20150116T000000;Rheinland-Pfalz;A4;Blau;Automatik;Stoff;false;true;Benzin
1443550080;20150330T000000;Schleswig-Holstein;A6;Grau;Schaltgetriebe;Leder;true;false;E-tron
2205700345;20140707T000000;Saarland;A3;Rot;Schaltgetriebe;Stoff;true;true;Diesel
6926700660;20140911T000000;Sachsen;A6;Silber;Schaltgetriebe;Leder;false;true;E-tron
3279050130;20140910T000000;Thüringen;A4;Weiß;Schaltgetriebe;Stoff;false;true;E-tron
2770606890;20140807T000000;Sachsen-Anhalt;A6;Rot;Automatik;Stoff;false;true;Benzin
2867100190;20140618T000000;Bremen;A7;Blau;Automatik;Leder;false;false;E-tron
8562600190;20140623T000000;Bremen;A4;Silber;Schaltgetriebe;Leder;true;true;Diesel
5680000545;20141203T000000;Berlin;A1;Silber;Schaltgetriebe;Leder;true;true;Diesel
1922059027;20150123T000000;Brandenburg;A6;Grau;Automatik;Leder;false;true;Diesel
1725059316;20141120T000000;Bremen;A3;Grau;Schaltgetriebe;Leder;false;false;Diesel
3275300440;20141120T000000;Sachsen-Anhalt;A3;Rot;Schaltgetriebe;Leder;true;false;Benzin
952001735;20141004T000000;Sachsen;A1;Rot;Automatik;Stoff;true;true;Diesel
1402950190;20140916T000000;Bremen;A6;Schwarz;Schaltgetriebe;Leder;false;false;Diesel
4045100190;20141027T000000;Brandenburg;A1;Silber;Automatik;Leder;false;true;Diesel
1207200010;20150318T000000;Mecklenburg-Vorpommern;A8;Grau;Schaltgetriebe;Stoff;true;true;Diesel
6815100095;20141223T000000;Sachsen-Anhalt;A6;Blau;Automatik;Stoff;false;true;Benzin
3825310130;20140624T000000;Thüringen;A3;Rot;Schaltgetriebe;Leder;true;true;Diesel
3276930380;20140523T000000;Schleswig-Holstein;A3;Blau;Automatik;Leder;false;true;Diesel
8937600080;20150126T000000;Hessen;A3;Weiß;Automatik;Leder;true;true;Benzin
8024200010;20141028T000000;Bayern;A4;Rot;Schaltgetriebe;Stoff;true;true;E-tron
624110020;20140925T000000;Thüringen;A4;Braun;Schaltgetriebe;Leder;true;false;Benzin
6192410280;20150102T000000;Hessen;A7;Silber;Automatik;Leder;false;true;Diesel
4302201045;20140528T000000;Sachsen-Anhalt;A3;Silber;Schaltgetriebe;Leder;false;false;Benzin
507100020;20150309T000000;Bayern;A6;Weiß;Automatik;Stoff;true;true;Diesel
259600280;20150406T000000;Berlin;A4;Blau;Schaltgetriebe;Stoff;true;false;Benzin
7691800130;20140826T000000;Brandenburg;A3;Silber;Automatik;Stoff;true;true;Diesel
2056100275;20141006T000000;Saarland;A1;Silber;Automatik;Stoff;true;true;E-tron
2202500080;20140630T000000;Schleswig-Holstein;A5;Schwarz;Automatik;Stoff;false;true;Diesel
3179102155;20150108T000000;Hamburg;A8;Grau;Schaltgetriebe;Leder;true;false;E-tron
937000280;20150220T000000;Berlin;A4;Schwarz;Automatik;Stoff;false;true;Diesel
5379805253;20141020T000000;Schleswig-Holstein;A5;Braun;Schaltgetriebe;Stoff;true;true;Diesel
6821102340;20150504T000000;Bayern;A4;Schwarz;Automatik;Stoff;false;true;Diesel
7229900250;20141202T000000;Thüringen;A5;Braun;Automatik;Stoff;false;false;Benzin
7287100177;20150225T000000;Berlin;A7;Blau;Schaltgetriebe;Stoff;true;true;Diesel
8820900670;20140623T000000;Baden-Württemberg;A7;Silber;Schaltgetriebe;Stoff;true;false;Diesel
3275850020;20150413T000000;Hamburg;A4;Grau;Automatik;Leder;false;false;Diesel
9528100899;20150428T000000;Thüringen;A6;Blau;Schaltgetriebe;Stoff;false;false;Diesel
7016000440;20140716T000000;Bremen;A4;Weiß;Schaltgetriebe;Stoff;false;true;Diesel
7202340010;20150224T000000;Niedersachsen;A3;Silber;Schaltgetriebe;Leder;false;false;E-tron
6911700066;20140604T000000;Sachsen-Anhalt;A1;Weiß;Automatik;Stoff;true;true;Diesel
7511000050;20150302T000000;Niedersachsen;A1;Blau;Automatik;Leder;false;false;Diesel
2925059260;20150506T000000;Brandenburg;A3;Grau;Automatik;Stoff;true;true;Diesel
3558000170;20140711T000000;Saarland;A8;Blau;Automatik;Stoff;false;true;Diesel
8651730290;20140805T000000;Bayern;A4;Rot;Automatik;Stoff;false;false;Benzin
9197100263;20140819T000000;Thüringen;A7;Silber;Automatik;Stoff;false;true;E-tron
8941100095;20140923T000000;Saarland;A3;Rot;Automatik;Stoff;false;true;Benzin
2781100080;20141210T000000;Bayern;A3;Rot;Automatik;Stoff;false;false;Diesel
9822700190;20140808T000000;Schleswig-Holstein;A6;Grau;Automatik;Stoff;false;true;Diesel
3630030290;20141017T000000;Bayern;A1;Weiß;Schaltgetriebe;Stoff;true;true;E-tron
9510910250;20150120T000000;Niedersachsen;A5;Silber;Automatik;Leder;false;false;Benzin
8682231330;20150504T000000;Rheinland-Pfalz;A3;Weiß;Schaltgetriebe;Stoff;true;false;Diesel
2473480780;20150311T000000;Schleswig-Holstein;A7;Blau;Schaltgetriebe;Stoff;false;false;Benzin
8641500280;20140522T000000;Saarland;A5;Silber;Automatik;Stoff;true;false;Diesel
7605800050;20140602T000000;Sachsen;A3;Weiß;Schaltgetriebe;Leder;false;true;E-tron
9828200525;20140815T000000;Brandenburg;A6;Braun;Schaltgetriebe;Leder;false;false;Diesel
7971300050;20140710T000000;Rheinland-Pfalz;A6;Rot;Automatik;Stoff;false;true;Benzin
126049169;20140828T000000;Sachsen-Anhalt;A3;Weiß;Schaltgetriebe;Stoff;false;false;E-tron
5062300280;20150416T000000;Schleswig-Holstein;A4;Schwarz;Schaltgetriebe;Stoff;false;true;Diesel
7167000020;20140616T000000;Berlin;A4;Weiß;Schaltgetriebe;Leder;false;true;Diesel
3303910010;20150220T000000;Nordrhein-Westfalen;A6;Blau;Automatik;Stoff;false;true;Diesel
2268000050;20140721T000000;Mecklenburg-Vorpommern;A1;Weiß;Schaltgetriebe;Stoff;false;true;Benzin
8857640170;20150506T000000;Hamburg;A3;Schwarz;Automatik;Leder;false;true;E-tron
7806210190;20141222T000000;Nordrhein-Westfalen;A8;Blau;Automatik;Stoff;false;false;E-tron
9206700190;20150306T000000;Hessen;A7;Braun;Schaltgetriebe;Leder;true;false;Diesel
4136930190;20141028T000000;Brandenburg;A5;Braun;Schaltgetriebe;Leder;true;true;Diesel
5666300010;20140722T000000;Bayern;A4;Weiß;Schaltgetriebe;Stoff;true;false;E-tron
1424059022;20140708T000000;Saarland;A4;Weiß;Automatik;Stoff;true;false;Diesel
6204050080;20140528T000000;Brandenburg;A6;Grau;Automatik;Leder;true;true;Diesel
7128300500;20141230T000000;Bayern;A4;Silber;Schaltgetriebe;Stoff;false;true;Diesel
1233100642;20140722T000000;Sachsen-Anhalt;A3;Weiß;Schaltgetriebe;Stoff;true;true;Benzin
222029026;20140917T000000;Saarland;A1;Silber;Schaltgetriebe;Leder;false;false;Benzin
9485940290;20150512T000000;Bayern;A4;Weiß;Automatik;Stoff;true;false;E-tron
4136890280;20150327T000000;Sachsen;A4;Blau;Automatik;Leder;false;true;E-tron
1775500050;20150129T000000;Sachsen;A8;Grau;Schaltgetriebe;Leder;true;false;E-tron
7611200086;20140602T000000;Bayern;A4;Rot;Schaltgetriebe;Stoff;true;true;Benzin
3376600010;20141201T000000;Hamburg;A3;Blau;Schaltgetriebe;Leder;true;true;Diesel
7519001990;20141027T000000;Schleswig-Holstein;A8;Weiß;Schaltgetriebe;Leder;true;false;Diesel
7613700950;20140610T000000;Mecklenburg-Vorpommern;A5;Schwarz;Automatik;Stoff;true;false;Diesel
3802000020;20140709T000000;Bremen;A8;Rot;Schaltgetriebe;Stoff;false;true;Diesel
1796360470;20140617T000000;Niedersachsen;A5;Blau;Schaltgetriebe;Leder;true;true;Diesel
8732160050;20140822T000000;Bremen;A5;Grau;Automatik;Leder;true;true;Diesel
5249800345;20140619T000000;Rheinland-Pfalz;A4;Rot;Schaltgetriebe;Leder;true;true;Diesel
6071200545;20140505T000000;Schleswig-Holstein;A7;Rot;Automatik;Stoff;false;true;Diesel
291300280;20150218T000000;Thüringen;A6;Rot;Automatik;Leder;true;false;Benzin
3261000080;20150310T000000;Hessen;A6;Silber;Automatik;Leder;false;false;Diesel
321049127;20141028T000000;Nordrhein-Westfalen;A3;Grau;Automatik;Stoff;false;true;Diesel
5379804393;20150217T000000;Thüringen;A1;Weiß;Automatik;Stoff;true;false;Diesel
1559900080;20141121T000000;Saarland;A4;Silber;Automatik;Leder;false;true;Diesel
7135300275;20140904T000000;Hamburg;A4;Braun;Schaltgetriebe;Stoff;false;true;Diesel
1377300005;20150401T000000;Thüringen;A4;Blau;Automatik;Leder;true;false;Diesel
6668900020;20150318T000000;Thüringen;A4;Braun;Schaltgetriebe;Stoff;false;false;Benzin
326049024;20150410T000000;Saarland;A7;Silber;Schaltgetriebe;Stoff;true;false;Diesel
7942600006;20141126T000000;Schleswig-Holstein;A1;Silber;Automatik;Leder;false;false;E-tron
6430500233;20150416T000000;Baden-Württemberg;A5;Schwarz;Automatik;Stoff;false;false;Diesel
7701800050;20140625T000000;Bremen;A7;Silber;Schaltgetriebe;Leder;false;true;Diesel
8165501640;20140819T000000;Thüringen;A3;Weiß;Automatik;Stoff;true;false;Benzin
2623069069;20140911T000000;Berlin;A4;Blau;Automatik;Leder;false;true;E-tron
8024201870;20141029T000000;Bremen;A5;Weiß;Schaltgetriebe;Leder;true;true;Benzin
9126101511;20150428T000000;Sachsen-Anhalt;A5;Silber;Schaltgetriebe;Stoff;false;true;Diesel
1377800010;20141119T000000;Niedersachsen;A1;Blau;Automatik;Leder;false;false;Benzin
6813600380;20141224T000000;Schleswig-Holstein;A5;Silber;Schaltgetriebe;Stoff;false;false;Diesel
923000280;20140722T000000;Hessen;A5;Silber;Automatik;Stoff;true;false;Diesel
255550190;20140722T000000;Bremen;A7;Schwarz;Automatik;Leder;false;false;Benzin
1829300130;20140717T000000;Hamburg;A6;Blau;Automatik;Leder;true;false;Benzin
3645500050;20140514T000000;Nordrhein-Westfalen;A6;Weiß;Automatik;Stoff;true;true;E-tron
1518000080;20150223T000000;Baden-Württemberg;A4;Grau;Schaltgetriebe;Leder;true;true;Benzin
7883605915;20150508T000000;Saarland;A1;Weiß;Schaltgetriebe;Leder;true;false;Diesel
1112700170;20150227T000000;Bremen;A3;Blau;Schaltgetriebe;Stoff;false;false;Benzin
8965500020;20150317T000000;Bayern;A8;Grau;Schaltgetriebe;Leder;true;true;E-tron
323059167;20140723T000000;Baden-Württemberg;A5;Weiß;Automatik;Leder;true;true;Diesel
1951700480;20140813T000000;Thüringen;A7;Rot;Schaltgetriebe;Stoff;false;false;Diesel
2005950050;20140527T000000;Niedersachsen;A6;Silber;Schaltgetriebe;Leder;true;true;Diesel
9406500480;20150420T000000;Mecklenburg-Vorpommern;A5;Silber;Automatik;Leder;true;true;Diesel
3522049063;20150402T000000;Baden-Württemberg;A1;Grau;Automatik;Stoff;false;false;Diesel
2085700050;20140826T000000;Bayern;A6;Grau;Schaltgetriebe;Leder;true;false;Diesel
6751300130;20140813T000000;Brandenburg;A7;Weiß;Automatik;Stoff;true;false;Diesel
2610100020;20150408T000000;Brandenburg;A5;Blau;Automatik;Leder;true;false;Benzin
9476200680;20150428T000000;Bayern;A3;Rot;Schaltgetriebe;Leder;true;false;Diesel
6145600285;20140529T000000;Rheinland-Pfalz;A7;Rot;Schaltgetriebe;Leder;true;true;Diesel
203900460;20140728T000000;Thüringen;A8;Braun;Schaltgetriebe;Stoff;true;true;Benzin
7878400022;20150506T000000;Rheinland-Pfalz;A7;Weiß;Schaltgetriebe;Stoff;false;true;E-tron
3585900460;20150501T000000;Baden-Württemberg;A6;Weiß;Automatik;Stoff;false;false;E-tron
1321720170;20140817T000000;Bayern;A3;Weiß;Schaltgetriebe;Stoff;false;true;Benzin
236400130;20150123T000000;Baden-Württemberg;A4;Weiß;Schaltgetriebe;Stoff;true;false;Diesel
4141680190;20140807T000000;Rheinland-Pfalz;A5;Grau;Schaltgetriebe;Stoff;true;true;E-tron
3629980440;20150428T000000;Thüringen;A1;Silber;Automatik;Stoff;false;true;Diesel
1223039173;20150429T000000;Brandenburg;A6;Weiß;Schaltgetriebe;Leder;true;false;Diesel
2473000130;20140626T000000;Saarland;A4;Weiß;Schaltgetriebe;Leder;true;true;Diesel
2893000280;20150501T000000;Schleswig-Holstein;A7;Silber;Automatik;Leder;true;false;Benzin
7977201845;20140514T000000;Berlin;A4;Silber;Schaltgetriebe;Leder;true;true;Benzin
4197400005;20140620T000000;Thüringen;A7;Rot;Automatik;Stoff;false;false;E-tron
5561200980;20141003T000000;Sachsen-Anhalt;A7;Schwarz;Schaltgetriebe;Stoff;false;false;Benzin
3039000020;20140916T000000;Sachsen;A7;Braun;Schaltgetriebe;Leder;true;true;Diesel
6840701100;20141202T000000;Sachsen;A3;Silber;Schaltgetriebe;Stoff;false;false;Benzin
2130410050;20140513T000000;Baden-Württemberg;A7;Rot;Schaltgetriebe;Stoff;false;false;Diesel
1924079091;20150113T000000;Sachsen;A5;Grau;Automatik;Leder;false;false;Diesel
3570300080;20141028T000000;Nordrhein-Westfalen;A8;Braun;Automatik;Leder;false;false;Diesel
2321300351;20140612T000000;Baden-Württemberg;A6;Blau;Schaltgetriebe;Stoff;false;false;Diesel
2652501630;20150504T000000;Nordrhein-Westfalen;A7;Silber;Schaltgetriebe;Leder;true;false;Diesel
3810000020;20150318T000000;Saarland;A5;Rot;Schaltgetriebe;Stoff;false;false;Benzin
8084400010;20150316T000000;Bremen;A7;Grau;Automatik;Leder;true;true;E-tron
304000380;20141006T000000;Berlin;A4;Blau;Automatik;Stoff;false;true;Diesel
1873400020;20140703T000000;Thüringen;A5;Weiß;Automatik;Leder;true;true;Diesel
4359700080;20140721T000000;Berlin;A5;Blau;Schaltgetriebe;Stoff;false;false;Diesel
1727500010;20150107T000000;Sachsen;A3;Braun;Automatik;Leder;false;true;Diesel
8651610680;20140801T000000;Hamburg;A6;Rot;Schaltgetriebe;Leder;false;true;Diesel
3629970190;20150126T000000;Saarland;A7;Weiß;Schaltgetriebe;Leder;false;true;Diesel
9136102057;20140905T000000;Baden-Württemberg;A4;Blau;Schaltgetriebe;Leder;true;true;E-tron
1266200130;20140615T000000;Hessen;A6;Weiß;Automatik;Stoff;false;true;Diesel
2787310130;20141212T000000;Thüringen;A5;Silber;Schaltgetriebe;Leder;false;false;Diesel
8645511350;20141201T000000;Thüringen;A3;Grau;Automatik;Stoff;false;true;Benzin
9284801435;20141203T000000;Rheinland-Pfalz;A6;Grau;Schaltgetriebe;Leder;false;true;Benzin
3905010010;20140718T000000;Rheinland-Pfalz;A5;Weiß;Schaltgetriebe;Stoff;false;false;Diesel
4058801310;20141009T000000;Nordrhein-Westfalen;A4;Schwarz;Automatik;Stoff;false;true;E-tron
6705850020;20150401T000000;Brandenburg;A8;Rot;Schaltgetriebe;Stoff;false;false;E-tron
1623800440;20150417T000000;Bremen;A3;Grau;Automatik;Leder;false;false;Diesel
3904902500;20141219T000000;Nordrhein-Westfalen;A6;Blau;Schaltgetriebe;Leder;false;false;Benzin
7308600050;20140909T000000;Brandenburg;A4;Weiß;Automatik;Stoff;false;true;Diesel
